customer_code,customer_name,group_code,group_name,tong_sl,tong_dt,so_don,ty_trong_kh_pct
KH-00569,CÔNG TY TNHH VẠN LỢI,CITYBIKE_P,Xe phổ thông,14.0,22709993.0,1,58.59
KH-00569,CÔNG TY TNHH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10385459.0,2,26.8
KH-00569,CÔNG TY TNHH VẠN LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5663328.0,1,14.61
KH-00570,HỘ KINH DOANH TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,23.0,37347764.0,3,89.54
KH-00570,HỘ KINH DOANH TOÀN THẮNG,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2508240.0,1,6.01
KH-00570,HỘ KINH DOANH TOÀN THẮNG,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1854443.0,1,4.45
KH-00571,CỬA HÀNG XE ĐẠP THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,13.0,21433325.0,2,49.48
KH-00571,CỬA HÀNG XE ĐẠP THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,11287959.0,2,26.06
KH-00571,CỬA HÀNG XE ĐẠP THUỶ TIÊN,SPORTBIKE_S,Xe thể thao thép,5.0,10594440.0,1,24.46
KH-00572,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,CITYBIKE_P,Xe phổ thông,15.0,24553884.0,1,85.28
KH-00572,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,1,14.72
KH-00573,DOANH NGHIỆP TW THANH BÌNH,CITYBIKE_P,Xe phổ thông,8.0,13015552.0,1,79.61
KH-00573,DOANH NGHIỆP TW THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,3333332.0,1,20.39
KH-00575,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,CITYBIKE_P,Xe phổ thông,30.0,48349980.0,1,100.0
KH-00576,DOANH NGHIỆP TW THIÊN AN,CITYBIKE_P,Xe phổ thông,6.0,9266664.0,1,76.33
KH-00576,DOANH NGHIỆP TW THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2873331.0,1,23.67
KH-00577,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,13.0,20273329.0,1,54.83
KH-00577,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,12463792.0,1,33.71
KH-00577,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,1,11.46
KH-00578,DOANH NGHIỆP TW NGỌC ANH,CITYBIKE_P,Xe phổ thông,12.0,18761110.0,2,72.77
KH-00578,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7019442.0,1,27.23
KH-00580,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,CITYBIKE_P,Xe phổ thông,12.0,19694443.0,1,100.0
KH-00581,DOANH NGHIỆP TW SƠN HÀ,CITYBIKE_P,Xe phổ thông,7.0,10982216.0,1,100.0
KH-00582,HỘ KINH DOANH LONG PHÚ,CITYBIKE_P,Xe phổ thông,9.0,15769998.0,1,66.49
KH-00582,HỘ KINH DOANH LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7946664.0,1,33.51
KH-00583,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,CITYBIKE_P,Xe phổ thông,5.0,8003330.0,1,70.15
KH-00583,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3406018.0,1,29.85
KH-00584,CÔNG TY TNHH CHI THÀNH,CITYBIKE_P,Xe phổ thông,60.0,97522210.0,4,72.27
KH-00584,CÔNG TY TNHH CHI THÀNH,KIDBIKE_2,Xe trẻ em nhóm 2,21.0,19599427.0,4,14.52
KH-00584,CÔNG TY TNHH CHI THÀNH,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,17821659.0,4,13.21
KH-00585,CÔNG TY TNHH TÂY BẮC,CITYBIKE_P,Xe phổ thông,20.0,31499990.0,1,71.52
KH-00585,CÔNG TY TNHH TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,12541200.0,1,28.48
KH-00586,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,38.0,61499985.0,1,71.21
KH-00586,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,SPORTBIKE_S,Xe thể thao thép,5.0,11816664.0,1,13.68
KH-00586,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10173608.0,1,11.78
KH-00586,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2873331.0,1,3.33
KH-00587,DOANH NGHIỆP TW AN PHÁT,CITYBIKE_P,Xe phổ thông,8.0,13968886.0,1,100.0
KH-00588,CÔNG TY CỔ PHẦN TÂY BẮC,CITYBIKE_P,Xe phổ thông,12.0,20476665.0,1,88.65
KH-00588,CÔNG TY CỔ PHẦN TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,11.35
KH-00589,DOANH NGHIỆP TW KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,7.0,16527777.0,1,100.0
KH-00590,CÔNG TY TNHH TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,1.0,2268519.0,1,100.0
KH-00592,CỬA HÀNG XE ĐẠP SÁN LẠP,CITYBIKE_P,Xe phổ thông,6.0,14944444.0,1,100.0
KH-00593,CÔNG TY CỔ PHẦN NGỌC ANH,CITYBIKE_P,Xe phổ thông,2.0,5185186.0,2,100.0
KH-00594,DOANH NGHIỆP TW LONG PHÚ,CITYBIKE_P,Xe phổ thông,52.0,81874430.0,1,53.94
KH-00594,DOANH NGHIỆP TW LONG PHÚ,KIDBIKE_2,Xe trẻ em nhóm 2,69.0,63356053.0,2,41.74
KH-00594,DOANH NGHIỆP TW LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6552775.0,1,4.32
KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,CITYBIKE_P,Xe phổ thông,10.0,15659998.0,1,61.12
KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5242220.0,1,20.46
KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4719440.0,1,18.42
KH-00596,DOANH NGHIỆP TW THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,11.0,18437218.0,1,100.0
KH-00597,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6552775.0,1,41.76
KH-00597,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5541106.0,1,35.31
KH-00597,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,2.0,3598888.0,1,22.93
KH-00598,DOANH NGHIỆP TW SƠN HÀ,CITYBIKE_P,Xe phổ thông,8.0,13442218.0,1,64.68
KH-00598,DOANH NGHIỆP TW SƠN HÀ,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4719440.0,1,22.71
KH-00598,DOANH NGHIỆP TW SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,12.61
KH-00599,CÔNG TY CỔ PHẦN XÂY DỰNG,CITYBIKE_P,Xe phổ thông,14.0,22759997.0,1,100.0
KH-00600,CỬA HÀNG XE ĐẠP TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,12.0,19515548.0,1,100.0
KH-00601,HỘ KINH DOANH PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,4.0,6342222.0,1,82.87
KH-00601,HỘ KINH DOANH PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1310555.0,1,17.13
KH-00602,CÔNG TY TNHH THƯƠNG MẠI THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3931665.0,1,37.94
KH-00602,CÔNG TY TNHH THƯƠNG MẠI THIÊN AN,CITYBIKE_P,Xe phổ thông,2.0,3598888.0,1,34.73
KH-00602,CÔNG TY TNHH THƯƠNG MẠI THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2831664.0,1,27.33
KH-00603,CÔNG TY CỔ PHẦN QUANG VINH,CITYBIKE_P,Xe phổ thông,25.0,40402775.0,1,100.0
KH-00604,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚC AN,CITYBIKE_P,Xe phổ thông,13.0,21620553.0,1,100.0
KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,94.0,148027738.0,8,82.0
KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,21.0,26396471.0,4,14.62
KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,SPORTBIKE_S,Xe thể thao thép,2.0,4210000.0,1,2.33
KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1887776.0,1,1.05
KH-00606,CỬA HÀNG XE ĐẠP BÌNH MINH,CITYBIKE_P,Xe phổ thông,4.0,6708888.0,1,100.0
KH-00607,CÔNG TY TNHH TÚ ANH,CITYBIKE_P,Xe phổ thông,30.0,46747774.0,3,83.6
KH-00607,CÔNG TY TNHH TÚ ANH,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,9173885.0,1,16.4
KH-00608,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,CITYBIKE_P,Xe phổ thông,25.0,42572215.0,2,94.0
KH-00608,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,SPORTBIKE_S,Xe thể thao thép,1.0,2716111.0,1,6.0
KH-00609,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,18.0,22605454.0,2,57.24
KH-00609,DOANH NGHIỆP TW NGỌC ANH,CITYBIKE_P,Xe phổ thông,8.0,13112221.0,2,33.2
KH-00609,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,3775552.0,1,9.56
KH-00610,DOANH NGHIỆP TW HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,10.0,16649998.0,1,87.68
KH-00610,DOANH NGHIỆP TW HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2339814.0,1,12.32
KH-00611,CÔNG TY TNHH VIỆT ANH,CITYBIKE_P,Xe phổ thông,11.0,17630551.0,1,100.0
KH-00612,DOANH NGHIỆP TW XÂY DỰNG,CITYBIKE_P,Xe phổ thông,12.0,19429998.0,1,55.71
KH-00612,DOANH NGHIỆP TW XÂY DỰNG,KIDBIKE_2,Xe trẻ em nhóm 2,10.0,9133325.0,1,26.19
KH-00612,DOANH NGHIỆP TW XÂY DỰNG,SPORTBIKE_S,Xe thể thao thép,3.0,6315000.0,1,18.11
KH-00613,DOANH NGHIỆP TW HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6552775.0,1,100.0
KH-00614,CỬA HÀNG XE ĐẠP NAM TIẾN,CITYBIKE_P,Xe phổ thông,15.0,24559441.0,1,73.32
KH-00614,CỬA HÀNG XE ĐẠP NAM TIẾN,SPORTBIKE_S,Xe thể thao thép,3.0,6315000.0,1,18.85
KH-00614,CỬA HÀNG XE ĐẠP NAM TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,7.83
KH-00615,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,14.0,21476662.0,1,78.03
KH-00615,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5101572.0,1,18.54
KH-00615,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,943888.0,1,3.43
KH-00616,CÔNG TY CỔ PHẦN TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,1.0,2768519.0,1,100.0
KH-00618,HỘ KINH DOANH ĐÔNG NAM,SPORTBIKE_S,Xe thể thao thép,3.0,6315000.0,1,100.0
KH-00619,CỬA HÀNG XE ĐẠP VĨNH PHÁT,SPORTBIKE_S,Xe thể thao thép,1.0,3231481.0,1,100.0
KH-00621,CÔNG TY TNHH SƠN HÀ,CITYBIKE_P,Xe phổ thông,31.0,48070542.0,1,89.15
KH-00621,CÔNG TY TNHH SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5849535.0,1,10.85
KH-00622,CÔNG TY CỔ PHẦN XUÂN MAI,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10606292.0,1,86.95
KH-00622,CÔNG TY CỔ PHẦN XUÂN MAI,CITYBIKE_P,Xe phổ thông,1.0,1591666.0,1,13.05
