so_number,order_date,fiscal_year,fiscal_month,fiscal_quarter,customer_code,customer_name,province_name,region,tong_dong,tong_sl,tong_tien,so_nhom_sp,so_sku
BH26.0642,2026-02-10,2026,2,1,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,5,9.0,15644997.0,1,5
BH26.0644,2026-02-10,2026,2,1,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,10,13.0,15069067.0,1,10
BH26.0633,2026-02-10,2026,2,1,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,20,62.0,82732932.0,2,18
BH26.0640,2026-02-10,2026,2,1,KH-00497,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hưng Yên,Miền Bắc,7,31.0,49677763.0,1,7
BH26.0632,2026-02-10,2026,2,1,KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,Hà Nội,Miền Bắc,10,25.0,38704247.0,2,10
BH26.0637,2026-02-10,2026,2,1,KH-00513,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,Hà Nội,Miền Bắc,3,9.0,10529163.0,1,3
BH26.0627,2026-02-10,2026,2,1,KH-00407,DOANH NGHIỆP TW LONG PHÚ,Đà Nẵng,Miền Trung,12,12.0,28545921.0,2,12
BH26.0626,2026-02-10,2026,2,1,KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,Bắc Ninh,Miền Bắc,62,124.0,176865506.0,3,55
BH26.0625,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,8,16.0,26286945.0,2,8
BH26.0624,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,10,13.0,20889813.0,2,10
BH26.0623,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,8,9.0,14922315.0,2,8
BH26.0622,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,10,12.0,19905924.0,2,10
BH26.0621,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,8,8.0,13075740.0,2,8
BH26.0620,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,3,4.0,5390000.0,2,3
BH26.0619,2026-02-10,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,10,13.0,18750924.0,3,10
BH26.0629,2026-02-10,2026,2,1,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,Miền Bắc,10,65.0,77455335.0,1,10
BH26.0650,2026-02-11,2026,2,1,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,27,42.0,67435354.0,3,27
BH26.0690,2026-02-12,2026,2,1,KH-00509,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,Bắc Ninh,Miền Bắc,16,20.0,31820826.0,2,16
BH26.0689,2026-02-12,2026,2,1,KH-00521,CỬA HÀNG XE ĐẠP KHẢI HOÀN,Ninh Bình,Miền Bắc,19,27.0,46109988.0,1,18
BH26.0686,2026-02-12,2026,2,1,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,Ninh Bình,Miền Bắc,17,31.0,48632487.0,4,17
BH26.0687,2026-02-12,2026,2,1,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,Ninh Bình,Miền Bắc,8,25.0,37695548.0,2,8
BH26.0707,2026-02-12,2026,2,1,KH-00341,CỬA HÀNG XE ĐẠP VIỆT ANH,Ninh Bình,Miền Bắc,21,128.0,204148849.0,1,15
BH26.0692,2026-02-12,2026,2,1,KH-00486,CÔNG TY TNHH VẠN LỢI,Bắc Ninh,Miền Bắc,8,23.0,37097210.0,1,7
BH26.0688,2026-02-12,2026,2,1,KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Hà Nam,Miền Bắc,14,41.0,65398689.0,2,14
BH26.0693,2026-02-12,2026,2,1,KH-00510,CỬA HÀNG XE ĐẠP NGỌC ANH,Bắc Ninh,Miền Bắc,5,13.0,21388330.0,1,4
BH26.0700,2026-02-12,2026,2,1,KH-00372,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Thanh Hóa,Miền Trung,3,40.0,61772205.0,1,3
BH26.0695,2026-02-12,2026,2,1,KH-00609,DOANH NGHIỆP TW NGỌC ANH,Hưng Yên,Miền Bắc,12,25.0,32469896.0,3,12
BH26.0696,2026-02-12,2026,2,1,KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,Hưng Yên,Miền Bắc,5,10.0,16356664.0,1,5
BH26.0698,2026-02-12,2026,2,1,KH-00607,CÔNG TY TNHH TÚ ANH,Nghệ An,Miền Trung,9,23.0,33210545.0,2,9
BH26.0699,2026-02-12,2026,2,1,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,3,33.0,56448330.0,1,3
BH26.0702,2026-02-12,2026,2,1,KH-00404,HỘ KINH DOANH PHÚ THỊNH,Thanh Hóa,Miền Trung,4,22.0,36116659.0,1,4
BH26.0703,2026-02-12,2026,2,1,KH-00339,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,14,22.0,30910732.0,2,14
BH26.0704,2026-02-12,2026,2,1,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,4,13.0,24254438.0,1,4
BH26.0685,2026-02-12,2026,2,1,KH-00414,HỘ KINH DOANH ĐẠI LỢI,Hà Nội,Miền Bắc,24,45.0,65963408.0,2,24
BH26.0694,2026-02-12,2026,2,1,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,22,78.0,123349417.0,2,18
BH26.0684,2026-02-12,2026,2,1,KH-00588,CÔNG TY CỔ PHẦN TÂY BẮC,Hà Nội,Miền Bắc,7,16.0,23865548.0,1,7
BH26.0677,2026-02-12,2026,2,1,KH-00369,CÔNG TY TNHH VẠN LỢI,Hà Nội,Miền Bắc,13,21.0,30937768.0,3,13
BH26.0680,2026-02-12,2026,2,1,KH-00556,DOANH NGHIỆP TW THIÊN AN,Hà Nội,Miền Bắc,7,17.0,20751657.0,2,7
BH26.0683,2026-02-12,2026,2,1,KH-00432,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Hà Nội,Miền Bắc,10,16.0,18677211.0,3,10
BH26.0662,2026-02-12,2026,2,1,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,Hà Nội,Miền Bắc,25,64.0,72601255.0,1,25
BH26.0663,2026-02-12,2026,2,1,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,Miền Bắc,17,27.0,40871560.0,3,17
BH26.0664,2026-02-12,2026,2,1,KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,Phú Thọ,Miền Bắc,9,10.0,12614622.0,2,9
BH26.0665,2026-02-12,2026,2,1,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,53,134.0,147090000.0,3,53
BH26.0666,2026-02-12,2026,2,1,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Đồng Hới,Miền Bắc,11,45.0,78322761.0,1,11
BH26.0667,2026-02-12,2026,2,1,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Hà Nội,Miền Bắc,27,55.0,81484230.0,3,22
BH26.0669,2026-02-12,2026,2,1,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,19,27.0,43020820.0,3,18
BH26.0656,2026-02-12,2026,2,1,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,13,19.0,31353884.0,1,13
BH26.0671,2026-02-12,2026,2,1,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,Miền Bắc,10,15.0,23001103.0,1,10
BH26.0672,2026-02-12,2026,2,1,KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,Hưng Yên,Miền Bắc,13,34.0,42499050.0,3,13
BH26.0673,2026-02-12,2026,2,1,KH-00453,CÔNG TY TNHH YÊN BÌNH,Ninh Bình,Miền Bắc,12,30.0,49265546.0,1,9
BH26.0674,2026-02-12,2026,2,1,KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Ninh Bình,Miền Bắc,8,35.0,53789426.0,2,8
BH26.0675,2026-02-12,2026,2,1,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,Miền Bắc,21,50.0,81344610.0,2,20
BH26.0676,2026-02-12,2026,2,1,KH-00383,HỘ KINH DOANH VẠN LỢI,Ninh Bình,Miền Bắc,14,46.0,73937759.0,1,12
BH26.0678,2026-02-12,2026,2,1,KH-00377,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,35,47.0,76427574.0,3,34
BH26.0679,2026-02-12,2026,2,1,KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Hà Nội,Miền Bắc,12,21.0,29587306.0,2,11
BH26.0670,2026-02-12,2026,2,1,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,Hà Nội,Miền Bắc,19,30.0,46452952.0,1,18
BH26.0744,2026-02-13,2026,2,1,KH-00341,CỬA HÀNG XE ĐẠP VIỆT ANH,Ninh Bình,Miền Bắc,25,146.0,220593831.0,2,21
BH26.0745,2026-02-13,2026,2,1,KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,Hà Nội,Miền Bắc,17,25.0,44705081.0,2,16
BH26.0747,2026-02-13,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,12,29.0,40272670.0,2,12
BH26.0748,2026-02-13,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,7,11.0,17373884.0,1,7
BH26.0749,2026-02-13,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,6,8.0,12568330.0,1,6
BH26.0750,2026-02-13,2026,2,1,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Thanh Hóa,Miền Trung,11,32.0,53609983.0,1,11
BH26.0752,2026-02-13,2026,2,1,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thanh Hóa,Miền Trung,20,42.0,62920168.0,2,20
BH26.0758,2026-02-13,2026,2,1,KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Hà Nam,Miền Bắc,19,72.0,115168308.0,1,19
BH26.0755,2026-02-13,2026,2,1,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,15,51.0,86467208.0,1,13
BH26.0756,2026-02-13,2026,2,1,KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Ninh Bình,Miền Bắc,16,47.0,71912762.0,3,15
BH26.0757,2026-02-13,2026,2,1,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,Miền Bắc,9,39.0,68846094.0,1,7
BH26.0759,2026-02-13,2026,2,1,KH-00417,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,Quảng Ninh,Miền Bắc,18,29.0,46146104.0,2,15
BH26.0761,2026-02-13,2026,2,1,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,Miền Bắc,1,10.0,14694440.0,1,1
BH26.0763,2026-02-13,2026,2,1,KH-00376,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,Hà Nội,Miền Bắc,11,14.0,20743326.0,2,9
BH26.0743,2026-02-13,2026,2,1,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,Miền Bắc,13,51.0,67848217.0,2,9
BH26.0753,2026-02-13,2026,2,1,KH-00350,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,10,18.0,28124438.0,2,10
BH26.0742,2026-02-13,2026,2,1,KH-00547,DOANH NGHIỆP TW THANH BÌNH,Quảng Ngãi,Miền Trung,6,11.0,17471666.0,1,6
BH26.0740,2026-02-13,2026,2,1,KH-00569,CÔNG TY TNHH VẠN LỢI,TP Huế,Miền Bắc,7,14.0,16196656.0,2,7
BH26.0717,2026-02-13,2026,2,1,KH-00396,CÔNG TY CỔ PHẦN VIỆT ANH,Bắc Ninh,Miền Bắc,6,25.0,25858314.0,2,6
BH26.0713,2026-02-13,2026,2,1,KH-00342,HỘ KINH DOANH VĨNH PHÁT,Hà Nội,Miền Bắc,31,60.0,97913309.0,3,24
BH26.0716,2026-02-13,2026,2,1,KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,Bắc Ninh,Miền Bắc,14,27.0,42278324.0,2,14
BH26.0741,2026-02-13,2026,2,1,KH-00467,DOANH NGHIỆP TW TÂY BẮC,Quảng Trị,Miền Trung,8,10.0,16894441.0,1,8
BH26.0718,2026-02-13,2026,2,1,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,Miền Bắc,18,36.0,60264618.0,3,17
BH26.0719,2026-02-13,2026,2,1,KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,Hà Nội,Miền Bắc,7,17.0,29522218.0,1,7
BH26.0720,2026-02-13,2026,2,1,KH-00571,CỬA HÀNG XE ĐẠP THUỶ TIÊN,Tuyên Quang,Miền Bắc,8,26.0,37596465.0,2,7
BH26.0712,2026-02-13,2026,2,1,KH-00495,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Hà Nội,Miền Bắc,5,9.0,16042219.0,2,5
BH26.0722,2026-02-13,2026,2,1,KH-00346,DOANH NGHIỆP TW TRƯỜNG THỊNH,Phú Thọ,Miền Bắc,17,35.0,42657391.0,3,17
BH26.0724,2026-02-13,2026,2,1,KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,Thanh Hóa,Miền Trung,17,53.0,82456644.0,2,13
BH26.0725,2026-02-13,2026,2,1,KH-00496,CÔNG TY CỔ PHẦN TOÀN THẮNG,Hà Nội,Miền Bắc,7,20.0,34858325.0,1,7
BH26.0726,2026-02-13,2026,2,1,KH-00390,HỘ KINH DOANH ĐẠI LỢI,Hà Nội,Miền Bắc,32,45.0,75352759.0,3,29
BH26.0727,2026-02-13,2026,2,1,KH-00353,CỬA HÀNG XE ĐẠP THANH BÌNH,Hà Nội,Miền Bắc,10,23.0,38667772.0,2,10
BH26.0728,2026-02-13,2026,2,1,KH-00364,DOANH NGHIỆP TW XUÂN MAI,TP Hải Phòng,Miền Bắc,29,64.0,107085445.0,2,29
BH26.0736,2026-02-13,2026,2,1,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,Miền Bắc,8,103.0,146384126.0,2,6
BH26.0723,2026-02-13,2026,2,1,KH-00346,DOANH NGHIỆP TW TRƯỜNG THỊNH,Phú Thọ,Miền Bắc,1,1.0,943888.0,1,1
BH26.0708,2026-02-13,2026,2,1,KH-00435,DOANH NGHIỆP TW NGỌC ANH,Hà Nội,Miền Bắc,6,9.0,13042404.0,4,6
BH26.0770,2026-02-22,2026,2,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,2027778.0,1,1
BH26.0773,2026-02-23,2026,2,1,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,31,83.0,82540000.0,3,31
BH26.0798,2026-02-24,2026,2,1,KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Hà Nội,Miền Bắc,35,44.0,68428502.0,4,34
BH26.0801,2026-02-24,2026,2,1,KH-00397,CÔNG TY CỔ PHẦN THUỶ TIÊN,Lào Cai,Miền Bắc,8,17.0,23974065.0,2,7
BH26.0802,2026-02-24,2026,2,1,KH-00518,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Hưng Yên,Miền Bắc,9,21.0,25692030.0,2,9
BH26.0803,2026-02-24,2026,2,1,KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Hưng Yên,Miền Bắc,17,30.0,45079060.0,3,13
BH26.0804,2026-02-24,2026,2,1,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,Thái Bình,Miền Bắc,13,45.0,68679428.0,2,12
BH26.0805,2026-02-24,2026,2,1,KH-00382,CÔNG TY TNHH LÊ ANH,Ninh Bình,Miền Bắc,8,23.0,36706104.0,1,8
BH26.0807,2026-02-24,2026,2,1,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,Miền Bắc,5,9.0,12302126.0,2,5
BH26.0797,2026-02-24,2026,2,1,KH-00458,HỘ KINH DOANH VẠN LỢI,Hà Tĩnh,Miền Trung,19,42.0,65442108.0,3,19
BH26.0809,2026-02-24,2026,2,1,KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,TP Hải Phòng,Miền Bắc,9,13.0,19286104.0,4,9
BH26.0810,2026-02-24,2026,2,1,KH-00568,DOANH NGHIỆP TW NGỌC ANH,TP Hải Phòng,Miền Bắc,17,46.0,68603868.0,3,17
BH26.0811,2026-02-24,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,8,10.0,15256662.0,2,8
BH26.0812,2026-02-24,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,10,21.0,33901661.0,1,10
BH26.0813,2026-02-24,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,7,12.0,18898328.0,1,7
BH26.0815,2026-02-24,2026,2,1,KH-00545,CÔNG TY CỔ PHẦN AN PHÁT,Phú Thọ,Miền Bắc,9,20.0,39087218.0,3,9
BH26.0808,2026-02-24,2026,2,1,KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,Hà Nội,Miền Bắc,11,33.0,54388877.0,1,10
BH26.0796,2026-02-24,2026,2,1,KH-00392,HỘ KINH DOANH SƠN HÀ,Hà Tĩnh,Miền Trung,7,19.0,29300550.0,2,7
BH26.0814,2026-02-24,2026,2,1,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,6,7.0,10884997.0,2,6
BH26.0793,2026-02-24,2026,2,1,KH-00466,HỘ KINH DOANH HÙNG CƯỜNG,Quảng Ninh,Miền Bắc,16,45.0,68568961.0,2,15
BH26.0774,2026-02-24,2026,2,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,2268519.0,1,1
BH26.0775,2026-02-24,2026,2,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,1472222.0,1,1
BH26.0776,2026-02-24,2026,2,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,2027778.0,1,1
BH26.0777,2026-02-24,2026,2,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,1842593.0,1,1
BH26.0779,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,2,30.0,60744445.0,2,2
BH26.0780,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,3,42.0,81762592.0,2,3
BH26.0781,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,3,53.0,60081389.0,1,3
BH26.0782,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,3,30.0,83274075.0,1,3
BH26.0783,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,3,63.0,73342499.0,1,3
BH26.0784,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,4,28.0,75231853.0,1,4
BH26.0785,2026-02-24,2026,2,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,7,53.0,73057315.0,3,7
BH26.0786,2026-02-24,2026,2,1,KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,Hà Nội,Miền Bắc,4,12.0,15667404.0,3,4
BH26.0787,2026-02-24,2026,2,1,KH-00365,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,Hà Nội,Miền Bắc,13,18.0,28913139.0,3,12
BH26.0789,2026-02-24,2026,2,1,KH-00543,CÔNG TY CỔ PHẦN SƠN HÀ,Hà Nội,Miền Bắc,14,15.0,25347770.0,2,13
BH26.0792,2026-02-24,2026,2,1,KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,Quảng Ninh,Miền Bắc,7,18.0,35747486.0,1,7
BH26.0794,2026-02-24,2026,2,1,KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Hà Nội,Miền Bắc,9,26.0,51172395.0,2,9
BH26.0825,2026-02-25,2026,2,1,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,35,76.0,80570000.0,3,35
BH26.0818,2026-02-25,2026,2,1,KH-00134,DOANH NGHIỆP TW PHÚ THỊNH,Quảng Nam,Miền Trung,20,123.0,204911072.0,1,20
BH26.0873,2026-02-26,2026,2,1,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,37,80.0,150842751.0,2,37
BH26.0855,2026-02-26,2026,2,1,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,6,21.0,32459438.0,2,6
BH26.0856,2026-02-26,2026,2,1,KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,Hà Nội,Miền Bắc,9,10.0,14162587.0,3,9
BH26.0858,2026-02-26,2026,2,1,KH-00512,CÔNG TY TNHH ĐẠI DƯƠNG,Phú Thọ,Miền Bắc,6,10.0,25388885.0,1,6
BH26.0859,2026-02-26,2026,2,1,KH-00347,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Vĩnh Phúc,Miền Bắc,14,27.0,40347030.0,2,12
BH26.0860,2026-02-26,2026,2,1,KH-00357,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Sầm Sơn,Miền Bắc,8,19.0,29595365.0,1,8
BH26.0861,2026-02-26,2026,2,1,KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,Thanh Hóa,Miền Trung,14,35.0,52142951.0,2,13
BH26.0854,2026-02-26,2026,2,1,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,7,10.0,16020459.0,2,7
BH26.0862,2026-02-26,2026,2,1,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,8,18.0,27366663.0,1,7
BH26.0864,2026-02-26,2026,2,1,KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Hà Nội,Miền Bắc,17,26.0,40886473.0,3,17
BH26.0865,2026-02-26,2026,2,1,KH-00424,CÔNG TY TNHH TRÍ ĐỨC,Hà Nội,Miền Bắc,6,10.0,19876663.0,2,6
BH26.0867,2026-02-26,2026,2,1,KH-00381,DOANH NGHIỆP TW TÚ ANH,Ninh Bình,Miền Bắc,4,12.0,19588886.0,1,4
BH26.0868,2026-02-26,2026,2,1,KH-00453,CÔNG TY TNHH YÊN BÌNH,Ninh Bình,Miền Bắc,11,48.0,74542205.0,1,9
BH26.0869,2026-02-26,2026,2,1,KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,Ninh Bình,Miền Bắc,2,10.0,16191663.0,1,2
BH26.0874,2026-02-26,2026,2,1,KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Bắc Ninh,Miền Bắc,18,41.0,66327206.0,2,17
BH26.0863,2026-02-26,2026,2,1,KH-00358,CÔNG TY TNHH SƠN HÀ,Thanh Hóa,Miền Trung,5,7.0,10756664.0,1,5
BH26.0853,2026-02-26,2026,2,1,KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,17,41.0,57237490.0,3,15
BH26.0870,2026-02-26,2026,2,1,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,Miền Bắc,3,20.0,31588880.0,1,3
BH26.0851,2026-02-26,2026,2,1,KH-00389,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,Thanh Hoá,Miền Trung,9,21.0,32316938.0,2,9
BH26.0852,2026-02-26,2026,2,1,KH-00342,HỘ KINH DOANH VĨNH PHÁT,Hà Nội,Miền Bắc,27,60.0,90232015.0,3,24
BH26.0828,2026-02-26,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,8,9.0,12626572.0,2,8
BH26.0829,2026-02-26,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,3,4.0,5746481.0,3,3
BH26.0830,2026-02-26,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,6,8.0,12633702.0,3,6
BH26.0831,2026-02-26,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,5,9.0,11699723.0,3,5
BH26.0832,2026-02-26,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,10,11.0,18458610.0,2,10
BH26.0833,2026-02-26,2026,2,1,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,Miền Nam,6,10.0,14758332.0,1,6
BH26.0826,2026-02-26,2026,2,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,2361111.0,1,1
BH26.0841,2026-02-26,2026,2,1,KH-00578,DOANH NGHIỆP TW NGỌC ANH,Hà Nội,Miền Bắc,6,16.0,22569442.0,2,6
BH26.0842,2026-02-26,2026,2,1,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,5,14.0,22900547.0,2,5
BH26.0844,2026-02-26,2026,2,1,KH-00088,CỬA HÀNG XE ĐẠP SÁN LẠP,Nghệ An,Miền Trung,8,40.0,58916930.0,2,7
BH26.0846,2026-02-26,2026,2,1,KH-00353,CỬA HÀNG XE ĐẠP THANH BÌNH,Hà Nội,Miền Bắc,6,10.0,17334440.0,1,6
BH26.0848,2026-02-26,2026,2,1,KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Thanh Hoá,Miền Trung,7,23.0,36253876.0,1,7
