"order_id","so_number","product_code","quantity","unit_price","line_total","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_name","color","line_id","line_name","group_code","group_name","ym","period_label","quarter_label","day_of_week","week_of_year","is_weekend","order_total","n_lines_in_order","line_share_of_order_pct","sku_revenue_rank","sku_pareto_class","sku_bcg_quadrant","sku_rev_share_group_pct","sku_yoy_rev_pct","sku_avg_unit_price","sku_pareto_cum_pct","cust_cohort_month","cust_recency_days","cust_n_orders_q1_2025","cust_revenue_q1_2025","cust_avg_order_value","cust_rfm_r","cust_rfm_f","cust_rfm_m","cust_rfm_segment","cust_churn_label","cust_churn_prob","cust_churn_priority"
"","BH26.1273","000125002009000",2.0,1310555.0,2621110,"2026-03-13",2026,3,1,"KH-00502","CỬA HÀNG XE ĐẠP BÌNH MINH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,56346650,15,4.65,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"","","","","","","","","","","",""
"","BH26.1273","000125002002000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"KH-00502","CỬA HÀNG XE ĐẠP BÌNH MINH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Trắng","Trắng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,56346650,15,2.33,51.0,"A","Ngôi sao",5.26,1410.55,1196331.0,67.77,"","","","","","","","","","","",""
"","BH26.1273","000125002023000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"KH-00502","CỬA HÀNG XE ĐẠP BÌNH MINH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Kem","Kem",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,56346650,15,2.33,22.0,"A","Ngôi sao",10.72,1485.02,1196354.0,44.58,"","","","","","","","","","","",""
"","BH26.1274","000333002001002",2.0,2294444.0,4588888,"2026-03-13",2026,3,1,"KH-00502","CỬA HÀNG XE ĐẠP BÌNH MINH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 26 S đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,13586108,3,33.78,"","","","","","","","","","","","","","","","","","",""
"","BH26.1274","000230002014000",2.0,1799444.0,3598888,"2026-03-13",2026,3,1,"KH-00502","CỬA HÀNG XE ĐẠP BÌNH MINH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 26 Xanh Santorini","Xanh Santorini",15.0,"Xe LD 26","CITYBIKE_P","Xe phổ thông","2026-03","T3/2026","Q1/2026",4,11,0,13586108,3,26.49,61.0,"B","Bò sữa",0.9,"",1737102.0,72.97,"","","","","","","","","","","",""
"","BH26.1274","000230002013000",3.0,1799444.0,5398332,"2026-03-13",2026,3,1,"KH-00502","CỬA HÀNG XE ĐẠP BÌNH MINH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 26 Pastel Xanh","Pastel Xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,13586108,3,39.73,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000337002001000",5.0,1622222.0,8111110,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,10.89,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000337002008000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất SK 24 ghi","ghi","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,4.36,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000337002022000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất SK 24 xanh","xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,4.36,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000401002016000",1.0,1530555.0,1530555,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc","Ngọc",22.0,"Xe Nữ","CITYBIKE_P","Xe phổ thông","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,2.06,12.0,"A","Ngôi sao",3.08,2525.35,1491865.0,31.29,"","","","","","","","","","","",""
"","BH26.1275","000125002009000",2.0,1310555.0,2621110,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,3.52,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"","","","","","","","","","","",""
"","BH26.1275","000334002001000",3.0,1652777.0,4958331,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Super 20 Đen","Đen",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,6.66,86.0,"B","Ngôi sao",2.95,1490.19,1466030.0,83.31,"","","","","","","","","","","",""
"","BH26.1275","000334002013000",2.0,1652777.0,3305554,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Super 20 Xanh","Xanh",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,4.44,52.0,"A","Ngôi sao",5.26,827.29,1721681.0,68.34,"","","","","","","","","","","",""
"","BH26.1275","000334002004000",1.0,1652777.0,1652777,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Super 20 Đỏ","Đỏ",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,2.22,101.0,"B","Ngôi sao",2.17,906.69,1411915.0,87.45,"","","","","","","","","","","",""
"","BH26.1275","000104002009000",2.0,1236111.0,2472222,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Tom & Jerry 14 Hồng","Hồng","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,3.32,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","1000240020090000",5.0,943888.0,4719440,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất TE Bunny 16 Hồng","Hồng",41.0,"Xe Bunny 16","KIDBIKE_2","Xe trẻ em nhóm 2","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,6.34,41.0,"A","Ngôi sao",18.85,2146.16,794667.0,61.45,"","","","","","","","","","","",""
"","BH26.1275","1000270020150000",5.0,943888.0,4719440,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu","Café/nâu",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,6.34,70.0,"B","Bò sữa",12.04,1029.04,880469.0,77.1,"","","","","","","","","","","",""
"","BH26.1275","1000270020220000",5.0,943888.0,4719440,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,6.34,47.0,"A","Ngôi sao",17.5,1548.58,802783.0,65.43,"","","","","","","","","","","",""
"","BH26.1275","000131002001002",1.0,1169907.0,1169907,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất GN 06 20 2024 Đen","Đen",25.0,"Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,1.57,20.0,"A","Ngôi sao",11.03,1624.57,1188712.0,42.26,"","","","","","","","","","","",""
"","BH26.1275","000125002009000",2.0,1310555.0,2621110,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,3.52,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"","","","","","","","","","","",""
"","BH26.1275","000337002022000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất SK 24 xanh","xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,4.36,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000336002001000",2.0,1377777.0,2755554,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất SK 20 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,3.7,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000336002022000",2.0,1377777.0,2755554,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất SK 20 xanh","xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,3.7,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000131002001002",1.0,1169907.0,1169907,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất GN 06 20 2024 Đen","Đen",25.0,"Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,1.57,20.0,"A","Ngôi sao",11.03,1624.57,1188712.0,42.26,"","","","","","","","","","","",""
"","BH26.1275","000334002013000",3.0,1652777.0,4958331,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Super 20 Xanh","Xanh",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,6.66,52.0,"A","Ngôi sao",5.26,827.29,1721681.0,68.34,"","","","","","","","","","","",""
"","BH26.1275","000334002001000",2.0,1652777.0,3305554,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Super 20 Đen","Đen",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,4.44,86.0,"B","Ngôi sao",2.95,1490.19,1466030.0,83.31,"","","","","","","","","","","",""
"","BH26.1275","000105002004000",1.0,1132407.0,1132407,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Batwheels 12 Đỏ","Đỏ","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,1.52,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000105002013000",2.0,1132407.0,2264814,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Batwheels 12 Xanh","Xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,3.04,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000106002001000",1.0,1262037.0,1262037,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Batwheels 16 Đen","Đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,1.69,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000106002004000",1.0,1262037.0,1262037,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Batwheels 16 Đỏ","Đỏ","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,1.69,"","","","","","","","","","","","","","","","","","",""
"","BH26.1275","000106002013000",1.0,1262037.0,1262037,"2026-03-13",2026,3,1,"KH-00594","DOANH NGHIỆP TW LONG PHÚ","Nghệ An","Miền Trung","Xe đạp Thống Nhất Batwheels 16 Xanh","Xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,74462560,25,1.69,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000337002001000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,10.72,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000337002008000",1.0,1622222.0,1622222,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất SK 24 ghi","ghi","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,5.36,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000336002004000",2.0,1377777.0,2755554,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất SK 20 đỏ","đỏ","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,9.1,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000336002022000",1.0,1377777.0,1377777,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất SK 20 xanh","xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,4.55,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","1000400050080010",1.0,2960555.0,2960555,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,9.78,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000125002009000",2.0,1310555.0,2621110,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,8.66,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"","","","","","","","","","","",""
"","BH26.1276","000131002001002",1.0,1169907.0,1169907,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất GN 06 20 2024 Đen","Đen",25.0,"Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,3.87,20.0,"A","Ngôi sao",11.03,1624.57,1188712.0,42.26,"","","","","","","","","","","",""
"","BH26.1276","000125002002000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất Puppy 20 Trắng","Trắng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,4.33,51.0,"A","Ngôi sao",5.26,1410.55,1196331.0,67.77,"","","","","","","","","","","",""
"","BH26.1276","000217003008000",1.0,1591666.0,1591666,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,5.26,9.0,"A","Ngôi sao",3.75,1957.1,1491638.0,26.14,"","","","","","","","","","","",""
"","BH26.1276","000102002009000",1.0,1132407.0,1132407,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất We Bare Bears 12 Hồng","Hồng","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,3.74,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000122002019000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất Bubbles 20 Vàng chanh","chanh",29.0,"Xe Neo 20-02 Bubble","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,4.33,153.0,"C","Con chó",0.97,"",1253179.0,95.53,"","","","","","","","","","","",""
"","BH26.1276","000122002024000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất Bubbles 20 Tím dạ quang","quang","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,4.33,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000122002022000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất Bubbles 20 Xanh","Xanh",29.0,"Xe Neo 20-02 Bubble","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,4.33,136.0,"C","Bò sữa",1.27,"",1246930.0,93.47,"","","","","","","","","","","",""
"","BH26.1276","000336002001000",2.0,1377777.0,2755554,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất SK 20 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,9.1,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000337002008000",1.0,1622222.0,1622222,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất SK 24 ghi","ghi","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,5.36,"","","","","","","","","","","","","","","","","","",""
"","BH26.1276","000231002023000",1.0,2172222.0,2172222,"2026-03-13",2026,3,1,"","","","","Xe đạp Thống Nhất LD 26 We Bare Bears Kem","Kem","","","","","2026-03","T3/2026","Q1/2026",4,11,0,30267860,16,7.18,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","100029005080000",2.0,2960555.0,5921110,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất CPD 700C Ghi","Ghi","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,17.13,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","100029005010000",2.0,2960555.0,5921110,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất CPD 700C Đen","Đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,17.13,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","100029005090000",1.0,2960555.0,2960555,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất CPD 700C Hồng","Hồng","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,8.57,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","000337002001000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,9.39,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","000337002022000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất SK 24 xanh","xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,9.39,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","000336002004000",1.0,1377777.0,1377777,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất SK 20 đỏ","đỏ","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,3.99,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","1000240020090000",2.0,943888.0,1887776,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất TE Bunny 16 Hồng","Hồng",41.0,"Xe Bunny 16","KIDBIKE_2","Xe trẻ em nhóm 2","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,5.46,41.0,"A","Ngôi sao",18.85,2146.16,794667.0,61.45,"","","","","","","","","","","",""
"","BH26.1277","1000270020150000",1.0,943888.0,943888,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu","Café/nâu",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,2.73,70.0,"B","Bò sữa",12.04,1029.04,880469.0,77.1,"","","","","","","","","","","",""
"","BH26.1277","1000270020220000",1.0,943888.0,943888,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,2.73,47.0,"A","Ngôi sao",17.5,1548.58,802783.0,65.43,"","","","","","","","","","","",""
"","BH26.1277","000337002008000",3.0,1622222.0,4866666,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất SK 24 ghi","ghi","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,14.08,"","","","","","","","","","","","","","","","","","",""
"","BH26.1277","000337002001000",2.0,1622222.0,3244444,"2026-03-13",2026,3,1,"KH-00534","DOANH NGHIỆP TW AN PHÁT","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,34556102,11,9.39,"","","","","","","","","","","","","","","","","","",""
"","BH26.1278","000214004000000",5.0,1530555.0,7652775,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất GN 05-26","05-26",5.0,"Xe GN 05-26","CITYBIKE_P","Xe phổ thông","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,10.73,24.0,"A","Ngôi sao",2.1,1324.62,1465146.0,46.86,"","","","","","","","","","","",""
"","BH26.1278","000125002009000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,1.84,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"","","","","","","","","","","",""
"","BH26.1278","000125002023000",1.0,1310555.0,1310555,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Kem","Kem",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,1.84,22.0,"A","Ngôi sao",10.72,1485.02,1196354.0,44.58,"","","","","","","","","","","",""
"","BH26.1278","000336002001000",2.0,1377777.0,2755554,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất SK 20 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,3.86,"","","","","","","","","","","","","","","","","","",""
"","BH26.1278","000336002022000",1.0,1377777.0,1377777,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất SK 20 xanh","xanh","","","","","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,1.93,"","","","","","","","","","","","","","","","","","",""
"","BH26.1278","000333002001002",3.0,2294444.0,6883332,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất Super 26 S đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,9.65,"","","","","","","","","","","","","","","","","","",""
"","BH26.1278","000337002001000",5.0,1622222.0,8111110,"2026-03-13",2026,3,1,"KH-00347","CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI","Vĩnh Phúc","Miền Bắc","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-03","T3/2026","Q1/2026",4,11,0,71334978,22,11.37,"","","","","","","","","","","","","","","","","","",""
